itemid,cameraid,objecttype,framenum,translation,itemheading
490608c011564e24b5d8f52882f605c3,scene-0541,movable_object.barrier,6,0101000080DC76FE0E2A5B8640FEBDBDE3E0EB82409A9999999999C1BF,140.96599998293408
a8af444a3d8f4736a83f61d12b51840d,scene-0541,vehicle.car,7,0101000080D9D7B33BC7838840F0D225D61A838040986E1283C0CAB13F,139.98850834825993
80573e06ffce433da65c0a3a8cd3de98,scene-0541,vehicle.truck,8,0101000080811F7B2D25DC884041E5F9978C697F4010AE47E17A14C63F,-38.305961560189445
e8a2ed72b3554c98b18f6b20530a7020,scene-0541,human.pedestrian.adult,8,01010000804AF9B2D9AB7B89407EA9D1BDB620804044B6F3FDD478C9BF,-45.49799999999119
a8af444a3d8f4736a83f61d12b51840d,scene-0541,vehicle.car,8,01010000805D0747725285884058CA1FBB798080402085EB51B81EB53F,141.10100000008853
80573e06ffce433da65c0a3a8cd3de98,scene-0541,vehicle.truck,9,010100008099CE264642DC8840042ED6A4D4697F409CC420B07268C93F,-39.547506428726145
e8a2ed72b3554c98b18f6b20530a7020,scene-0541,human.pedestrian.adult,9,0101000080CA0CA5825F7E89404E06F257A02480409CEFA7C64B37C9BF,-41.49799999999117
a8af444a3d8f4736a83f61d12b51840d,scene-0541,vehicle.car,9,01010000801CA761A12F8588407EFB27679680804018D9CEF753E3B53F,141.10100000008853
80573e06ffce433da65c0a3a8cd3de98,scene-0541,vehicle.truck,10,01010000804ABD7FBE67DC88406CB2A8EF2C6A7F40C0F5285C8FC2CD3F,-41.09997632813723
e8a2ed72b3554c98b18f6b20530a7020,scene-0541,human.pedestrian.adult,10,0101000080A432A98470838940343AA177ED2880406891ED7C3F35CEBF,-51.49799999999123
a8af444a3d8f4736a83f61d12b51840d,scene-0541,vehicle.car,10,0101000080625D559F04858840C05B0D38B9808040102DB29DEFA7B63F,141.10100000008853
80573e06ffce433da65c0a3a8cd3de98,scene-0541,vehicle.truck,11,0101000080549E69598EDC8840EE812A10836A7F40CCA145B6F3FDD03F,-42.650576683619725
e8a2ed72b3554c98b18f6b20530a7020,scene-0541,human.pedestrian.adult,11,0101000080BA0B787CC48589405C96303AE32C8040448B6CE7FBA9C1BF,-51.49799999999123
a8af444a3d8f4736a83f61d12b51840d,scene-0541,vehicle.car,11,0101000080A713499DD984884002BCF208DC808040088195438B6CB73F,141.10100000008853
80573e06ffce433da65c0a3a8cd3de98,scene-0541,vehicle.truck,12,010100008036292827B6DC88400B9BB22AD76A7F40B6C876BE9F1AD33F,-44.20299999971033
e8a2ed72b3554c98b18f6b20530a7020,scene-0541,human.pedestrian.adult,12,0101000080D30FCE8AF18A8940819CB1CF26328040D6A3703D0AD7D3BF,-51.49799999999123
a8af444a3d8f4736a83f61d12b51840d,scene-0541,vehicle.car,12,0101000080EDC93C9BAE848840441CD8D9FE80804000D578E92631B83F,141.10100000008853
1a20aa111383483280199294bcf506ce,scene-0542,vehicle.truck,4,0101000080B049C648901289406DF7FB3D6000804080EB51B81E85BB3F,137.86135870238252
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,3,010100008058AAF35B412593407CDBDC6CE0D88D40701283C0CAA1B53F,-30.069999999978993
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,6,010100008078210687112A9340BC72CC6B36E98D4078BE9F1A2FDDB43F,-39.15289966921996
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,6,0101000080217F0C4CDA829240128A6DC802548D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,7,0101000080B09878FEF62B9340BB67AEAC68ED8D40D022DBF97E6AAC3F,-39.75166990072657
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,7,0101000080DEF39F64DE82924048E827120F548D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,8,0101000080344C0F6848309340D618C02214F78D40A0703D0AD7A3A03F,-38.745088528272575
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,8,010100008057DDC695E6829240CED379CA2D548D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,9,0101000080F0D54475363293406ADA7CC3C6FB8D40408B6CE7FBA9A13F,-37.407533561095924
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,9,010100008013525AAEEA829240023234143A548D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,10,010100008018262FA6243493406913FA397B008E40F0A59BC420B0A23F,-36.069999999979004
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,10,0101000080A0E9C8C0ED829240964A386A48548D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,11,010100008006E40A13F73593400DC7B33F61058E4090C2F5285C8FB23F,-37.73674104604575
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,11,01010000805D5E5CD9F18292402A633CC056548D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,12,010100008071932721DB379340847045542C0A8E40D078E9263108BC3F,-39.405272583809065
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,12,0101000080A0E9C8C06D8292405A6BE8DCB0538D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,13,0101000080E67E33D2D1399340ECF23260DA0E8E4038B4C876BE9FC23F,-41.072030301120684
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,13,0101000080E47435A8E9819240EA2DDE050D538D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,14,0101000080C43D1B1AD93B93407E3A0D5869138E4008AC1C5A643BC73F,-42.738748007444656
891f793909e446c9ba45526480b9790b,scene-0557,vehicle.car,14,010100008057DDC695668192401C368A2267528D40540E2DB29DEFE9BF,140.44400000102465
93447c5bd75b4862995b0a4b12b0459f,scene-0557,human.pedestrian.adult,15,0101000080399B27C0214493409294B0E49C238E40A81C5A643BDFBF3F,-49.06999999997902
0d3e732fed934d79ba14d042a64d882e,scene-0573,vehicle.car,1,0101000080D2C0BE49C9858040C44430B892E18340E0FBA9F1D24DB2BF,48.599999999746046
2eed20713de5428dbd66c0cc5f273897,scene-0573,vehicle.car,1,0101000080B25131A416548040DEE32C034ECA8340C020B0726891BDBF,-132.84000000042175
ed7313e17b4d4daea43b7c73d1e4cc93,scene-0573,vehicle.car,1,0101000080F45A151D559680409886E17500918340A49BC420B072C8BF,-130.84000000042175
231ac0bf9c7c4de3846c1f5d243ff8db,scene-0573,vehicle.car,1,01010000805CE85738900D8140CC5F3859AB488340BC490C022B87C6BF,49.69483112208792
b79f626b719d493784e27313f01c0652,scene-0573,vehicle.car,1,0101000080435DC9AA1FF17F40DE406000AC1D84408095438B6CE7C3BF,-132.84000000042175
5b5bb9c438e94f2eb248a1375eb915bc,scene-0573,vehicle.car,1,0101000080D22BED9992198140F348B9DEE91C8340C01E85EB51B89EBF,-129.84000000042178
2dd82540d7404f74a6e4ad908ec7ccf3,scene-0573,vehicle.car,1,01010000802E26BCF84C7480401A65C54311AE8340F07E6ABC7493B8BF,-130.84000000042175
25b3bb70f3484a8b84386547fb64c330,scene-0573,vehicle.car,1,01010000804507087700FC8040303407D5ED368340B0726891ED7CAFBF,-133.84000000042172
4f27c63aedec443594a83458ee48e1f9,scene-0573,vehicle.car,1,010100008016E9468283D880402C938C8397558340300C022B8716A9BF,-130.84000000042175
90486b33755c4b44b829a1b4935befe7,scene-0573,vehicle.car,1,0101000080833DD738A3358140E4C83AB2E8038340388B6CE7FBA9B1BF,-130.84000000042175
0d3e732fed934d79ba14d042a64d882e,scene-0573,vehicle.car,2,0101000080D2C0BE49C9858040C44430B892E18340E0FBA9F1D24DB2BF,48.599999999746046
2eed20713de5428dbd66c0cc5f273897,scene-0573,vehicle.car,2,0101000080B25131A416548040DEE32C034ECA8340C020B0726891BDBF,-132.84000000042175
ed7313e17b4d4daea43b7c73d1e4cc93,scene-0573,vehicle.car,2,0101000080F45A151D559680409886E17500918340A49BC420B072C8BF,-130.84000000042175
231ac0bf9c7c4de3846c1f5d243ff8db,scene-0573,vehicle.car,2,0101000080622AD7A1FCC88040C63050E17783834090ED7C3F355ECABF,48.69483112208792
b79f626b719d493784e27313f01c0652,scene-0573,vehicle.car,2,0101000080435DC9AA1FF17F40DE406000AC1D84408095438B6CE7C3BF,-132.84000000042175
5b5bb9c438e94f2eb248a1375eb915bc,scene-0573,vehicle.car,2,0101000080D22BED9992198140F348B9DEE91C8340C01E85EB51B89EBF,-129.84000000042178
2dd82540d7404f74a6e4ad908ec7ccf3,scene-0573,vehicle.car,2,01010000802E26BCF84C7480401A65C54311AE8340F07E6ABC7493B8BF,-130.84000000042175
25b3bb70f3484a8b84386547fb64c330,scene-0573,vehicle.car,2,01010000804507087700FC8040303407D5ED368340B0726891ED7CAFBF,-133.84000000042172
4f27c63aedec443594a83458ee48e1f9,scene-0573,vehicle.car,2,010100008016E9468283D880402C938C8397558340300C022B8716A9BF,-130.84000000042175
0d3e732fed934d79ba14d042a64d882e,scene-0573,vehicle.car,3,0101000080D2C0BE49C9858040C44430B892E18340E0FBA9F1D24DB2BF,48.599999999746046
2eed20713de5428dbd66c0cc5f273897,scene-0573,vehicle.car,3,0101000080B25131A416548040DEE32C034ECA8340C020B0726891BDBF,-132.84000000042175
ed7313e17b4d4daea43b7c73d1e4cc93,scene-0573,vehicle.car,3,0101000080F45A151D559680409886E17500918340A49BC420B072C8BF,-130.84000000042175
231ac0bf9c7c4de3846c1f5d243ff8db,scene-0573,vehicle.car,3,01010000803BF9CEF5DFB08040987EB2F1CF9883403C0AD7A3703DCABF,48.69483112208792
b79f626b719d493784e27313f01c0652,scene-0573,vehicle.car,3,0101000080435DC9AA1FF17F40DE406000AC1D84408095438B6CE7C3BF,-132.84000000042175
5b5bb9c438e94f2eb248a1375eb915bc,scene-0573,vehicle.car,3,0101000080D22BED9992198140F348B9DEE91C8340C01E85EB51B89EBF,-129.84000000042178
2dd82540d7404f74a6e4ad908ec7ccf3,scene-0573,vehicle.car,3,01010000802E26BCF84C7480401A65C54311AE8340F07E6ABC7493B8BF,-130.84000000042175
25b3bb70f3484a8b84386547fb64c330,scene-0573,vehicle.car,3,01010000804507087700FC8040303407D5ED368340B0726891ED7CAFBF,-133.84000000042172
4f27c63aedec443594a83458ee48e1f9,scene-0573,vehicle.car,3,010100008016E9468283D880402C938C8397558340300C022B8716A9BF,-130.84000000042175
1829340bca2b498896121839f185478c,scene-0584,vehicle.car,1,0101000080D2830C01809E9D40BD2A49887AB18A40B49DEFA7C64BC73F,-0.16199999998333145
f6fb179a031b40c4b751ef2ccbedcc37,scene-0584,vehicle.car,1,01010000809B47A4AD07389E408271B824267B8B406ABC74931804D23F,162.17700000010075
282d0a31912e47019009eaac94992eb9,scene-0584,vehicle.car,1,01010000803EBDCA8C57D99D406E96B8A6202C89407C3F355EBA49E23F,-179.8830000004924
aa6ef93bb99a41e58a60516276ea8529,scene-0584,vehicle.car,1,0101000080E43D1BF458ED9D405D21E928451A8A40981804560E2DCA3F,-177.85799999979668
bacd0f2540304044a48eb9b365ac8deb,scene-0584,vehicle.car,1,01010000804C922A44D6D79D40A45E5740D7C58840448B6CE7FBA9D93F,1.2789999981066278
a94e02dcf61248008e7f0365f9b51803,scene-0584,vehicle.car,1,0101000080DB0B6D8184159E40D94697DE0C638A4060105839B4C8A6BF,92.27970498460682
bf44ee7deb7244ce9e2f5e7115a40501,scene-0584,vehicle.car,1,0101000080A47454B633409E404D1BE43215A48A4008AC1C5A643BCFBF,0.03899999875175963
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,1,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
cca25a2ecf864297805acfe5c647c1d3,scene-0598,human.pedestrian.adult,1,010100008011017899E8EC994058A02E5EA23D944000A8F1D24D62503F,-123.96899999782417
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,1,010100008096099E77DD099A4073BE9168D8969340E8A59BC420B0B23F,-121.34557678749256
699510ce36b646338564f3fa03c227e6,scene-0598,movable_object.trafficcone,1,01010000808FF643CDD6489A40E29FC0C3DCAB9340007F6ABC7493A8BF,49.93200000179054
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,2,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
cca25a2ecf864297805acfe5c647c1d3,scene-0598,human.pedestrian.adult,2,0101000080132CFFAFC1EE9940B42FF1534B3C944080E9263108AC8C3F,-123.96899999782417
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,2,010100008004F19921CF099A40ECA7B899E0969340202FDD240681B53F,-121.34557678749256
699510ce36b646338564f3fa03c227e6,scene-0598,movable_object.trafficcone,2,010100008043BFBA8BF6489A40107DE5C9DDAB934000AAF1D24D62603F,49.93200000179054
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,3,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
cca25a2ecf864297805acfe5c647c1d3,scene-0598,human.pedestrian.adult,3,01010000804434ABCC9BF09940E2E18E43F33A944080E9263108AC9C3F,-123.96899999782417
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,3,010100008070D895CBC0099A40946E04D1E9969340007F6ABC7493B83F,-121.34557678749256
699510ce36b646338564f3fa03c227e6,scene-0598,movable_object.trafficcone,3,01010000802665565017499A40405A0AD0DEAB934030B4C876BE9FAA3F,49.93200000179054
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,4,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
f98255abcaa4448f8e8293516f45c47a,scene-0598,human.pedestrian.construction_worker,4,010100008056A68CD950B29B408473F42D7503934008022B8716D9C6BF,64.22400000227658
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,4,0101000080BE3AA623FA099A40520E1F00C7969340723D0AD7A370D53F,-121.34557678749256
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,5,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
f98255abcaa4448f8e8293516f45c47a,scene-0598,human.pedestrian.construction_worker,5,0101000080B68B5DFC2BAE9B4022639CF44003934008022B8716D9C6BF,64.22400000227658
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,5,0101000080BE3AA623FA099A40520E1F00C7969340723D0AD7A370D53F,-121.34557678749256
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,6,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
f98255abcaa4448f8e8293516f45c47a,scene-0598,human.pedestrian.construction_worker,6,0101000080E21274D5FAAA9B406198FAAE0A05934008022B8716D9C6BF,64.22400000227658
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,6,0101000080BE3AA623FA099A40520E1F00C7969340723D0AD7A370D53F,-121.34557678749256
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,7,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
f98255abcaa4448f8e8293516f45c47a,scene-0598,human.pedestrian.construction_worker,7,0101000080AA89327595A89B4026B9AA217306934008022B8716D9C6BF,64.22400000227658
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,7,0101000080BE3AA623FA099A40520E1F00C7969340723D0AD7A370D53F,-121.34557678749256
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,8,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
f98255abcaa4448f8e8293516f45c47a,scene-0598,human.pedestrian.construction_worker,8,01010000807300F11430A69B40BCFC358EDA07934008022B8716D9C6BF,64.22400000227658
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,8,0101000080BE3AA623FA099A40520E1F00C7969340723D0AD7A370D53F,-121.34557678749256
f5f4e878e3bb4b3d8e81479ac5a880a7,scene-0598,vehicle.car,9,0101000080BEDB9670BBE99940AC51351AD09D9340283108AC1C5AB4BF,149.94249999999994
f98255abcaa4448f8e8293516f45c47a,scene-0598,human.pedestrian.construction_worker,9,01010000803C77AFB4CAA39B405140C1FA4109934008022B8716D9C6BF,64.22400000227658
7adf39839d984cbab3f6bcad953fb09a,scene-0598,movable_object.barrier,9,0101000080BE3AA623FA099A40520E1F00C7969340723D0AD7A370D53F,-121.34557678749256
497cf9fb182043cdb1efaeb0c9b11860,scene-0625,movable_object.barrier,1,0101000080C8CA4CD3CC159A403AFB6DFE60AB9340A69BC420B072C0BF,61.37999999998305
69d3f4593f9b4aaba209ae188f17963b,scene-0629,vehicle.truck,2,01010000800BD950B0809A9F406C7973B2C79D9240F051B81E85EBB1BF,-30.063000001609417
01dd05cb98304569a6bce4b249667321,scene-0629,vehicle.trailer,2,0101000080183F6EAFCEDA9E40B174590A6327934070931804560ECDBF,-29.76300000051446
87e435a7c0c14eff841c7488a71b0e7e,scene-0629,vehicle.truck,2,01010000800EAD6C951CE79E4006468B63743C934070BC74931804C6BF,-29.22000000033532
36ccc58de8b9433f82a0718fbd5d8000,scene-0629,vehicle.car,5,01010000800454339A9DBA9F40A013524E0E769240DAF97E6ABC74D33F,55.13400003055879
97a6028022294a2fb46d5b3aea7be5ce,scene-0629,vehicle.construction,5,01010000806987BA5E67809F40F8FB2D63A8B29240C09F1A2FDD24CE3F,-30.5189999675301
69d3f4593f9b4aaba209ae188f17963b,scene-0629,vehicle.truck,5,01010000800BD950B0809A9F406C7973B2C79D9240F051B81E85EBB1BF,-30.063000001609417
4e2dcb22893a4c1585e04ed2033e1752,scene-0629,movable_object.barrier,5,010100008034A4C0557E859F4060076ED0301693407014AE47E17A94BF,-29.07599999983378
01dd05cb98304569a6bce4b249667321,scene-0629,vehicle.trailer,5,0101000080A6D6DCC1D1DB9E4024DDEAF7DF299340E0F97E6ABC74B3BF,-29.76300000051446
87e435a7c0c14eff841c7488a71b0e7e,scene-0629,vehicle.truck,5,01010000807A94683F8EE79E40662B5C86CF3C934040DF4F8D976EC2BF,-29.22000000033532
36ccc58de8b9433f82a0718fbd5d8000,scene-0629,vehicle.car,6,0101000080BC47316F96BA9F408C650A6D13769240D678E9263108D43F,55.13400003055879
97a6028022294a2fb46d5b3aea7be5ce,scene-0629,vehicle.construction,6,010100008086E11E9A46809F407866EAD7BBB29240102DB29DEFA7CE3F,-30.5189999675301
69d3f4593f9b4aaba209ae188f17963b,scene-0629,vehicle.truck,6,0101000080E483885E92999F40C2343F23DF9D924090C2F5285C8FC2BF,-27.063000001609414
4e2dcb22893a4c1585e04ed2033e1752,scene-0629,movable_object.barrier,6,01010000801EF6787483859F40D36FFFBD2D1693407014AE47E17A94BF,-29.07599999983378
01dd05cb98304569a6bce4b249667321,scene-0629,vehicle.trailer,6,0101000080887C7886F2DB9E404F6401D12E2A9340C076BE9F1A2FADBF,-29.76300000051446
87e435a7c0c14eff841c7488a71b0e7e,scene-0629,vehicle.truck,6,01010000804BB743398DE79E40EC16AE3EEE3C934040894160E5D0C2BF,-29.22000000033532
506e539755b142c3bfc2415bebab8b01,scene-0647,movable_object.barrier,18,0101000080A28C487763F681408C347D27F25F874040355EBA490CEE3F,42.19899999476968
d908f76f40fe48d58c0a51cf5a2fef18,scene-0647,vehicle.truck,18,010100008056ECA9930FC980402402FEE6BF4D8940A8C64B378941D83F,49.60800000066628
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,1,0101000080BC69D1E62CD5A04092F9E149D3C28C402808AC1C5A64CB3F,165.97800000011875
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,1,01010000800A18B4D435D3A0402D6010EDBD2F8B403CDF4F8D976EE43F,-99.71900000001345
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,1,0101000080AB49AC2FAAD3A0409CC6424529C58C4098438B6CE7FBC13F,167.14900000085711
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,2,01010000806E558D3306D5A040B817AC8DBEBD8C407CBE9F1A2FDDC43F,164.9780000001188
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,2,01010000802772181055D3A04063BECA36CA2E8B406E1283C0CAA1E73F,-99.71900000001345
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,2,0101000080C578895470D3A0402A89386E85C08C40A845B6F3FDD4C03F,167.14900000085711
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,3,010100008040FD2DC2ACD4A040B64EEE9E49B88C40288716D9CEF7C33F,163.97800000011878
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,3,0101000080F20946EE37D3A04004A861C95B2F8B406E1283C0CAA1E73F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,3,0101000080788DC55531D3A040C7B1EE6E4BBB8C4000A245B6F3FD943F,165.14900000085714
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,4,010100008074A2C8B064D4A04072485EA226B38C40E87A14AE47E1BA3F,160.47809462625548
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,4,010100008038EBC00266D3A040B870D887FB2F8B406E1283C0CAA1E73F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,4,010100008043109968E3D2A040DC52887292B68C40E0F1D24D6210983F,163.29392173854626
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,5,0101000080999F9D0609D4A040154A030D19AE8C40E0CEF753E3A5AB3F,156.9780000001189
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,5,01010000805EF1419869D3A0405E0C9DA8AB308B40703D0AD7A370E73F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,5,0101000080FD5732918BD2A040DC8764E0E1B18C40A04160E5D0229B3F,161.43874316558666
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,6,0101000080F27F144297D3A040048DB745FEA98C40A04160E5D022AB3F,156.10349860552336
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,6,01010000801A66D5B06DD3A040A5ED17BD59318B4048E17A14AE47E73F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,6,0101000080DA2A99522AD2A0405687A2D13DAD8C408091ED7C3F359E3F,159.58165869030282
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,7,0101000080CC70E6DD21D3A040BE1F54C1EBA58C40F0263108AC1CAA3F,155.22893772817775
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,7,0101000080406C564671D3A040EDCE92D107328B404A0C022B8716E73F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,7,010100008066250864B3D1A0401AA0A6C0B8A88C40B0703D0AD7A3A03F,157.72444789790586
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,8,0101000080D05E0F2240CFA040F0486E2C17888C4070BC74931804A63F,150.1031030278918
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,8,01010000806E497B4CB2D3A040F9D0BD581E338B40F853E3A59BC4E63F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,8,01010000807A4EEBB008CEA040C4A819A9598C8C40F0A59BC420B0A23F,148.81517979627807
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,9,0101000080E44938C2A7CEA040799B486310848C40202FDD240681A53F,150.22821530535236
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,9,0101000080E832A27DFAD3A0400A29F70CE7328B40AAF1D24D6210E63F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,9,010100008026B70B3C5ECDA040936CC9C589888C4040D7A3703D0A973F,146.4812609736181
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,10,0101000080801A0CDF0ECEA04098186DA60B808C409014AE47E17AA43F,150.35317208806094
08f117201bfc47f6b66025407d4b806d,scene-0658,human.pedestrian.adult,10,01010000805645253E45D4A040E97884A455328B40F2D24D621058E73F,-100.71900000001347
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,10,01010000805A8424B1CACCA040A83F3C86BF848C40105839B4C876AE3F,146.14900000085728
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,11,01010000802893A7AE15C5A0407C3CFBCA88478C4020DBF97E6ABCC43F,147.9793357489982
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,11,0101000080A8F56028D4C3A0400A1A214AF14A8C406C91ED7C3F35C63F,147.14900000085734
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,12,01010000804A1C84097AC4A04058DDD86E5C438C40D04D62105839C43F,153.4788055723559
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,12,0101000080B0A17D8238C3A04068D46A56F3468C40DC2406819543C33F,147.14900000085734
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,13,010100008020BB550B7EC3A0403E0D4B7D7C3B8C40F853E3A59BC4C03F,153.41741417078612
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,13,0101000080760078C0FCC1A040A49E7AA1D73F8C4098976E1283C0BA3F,150.91287498007463
69c08f8de9eb4af1ade1a6f85f9421fd,scene-0658,human.pedestrian.adult,14,0101000080A68C5EDE8CC2A04062C490D0F1338C40F4FDD478E926C13F,156.77893812645127
c24e096fcf4c4e55b74892bddc982eaa,scene-0658,human.pedestrian.adult,14,0101000080229246BFC4C0A040F22D42F74D378C40E022DBF97E6AAC3F,150.14900000085728
e3216e1a0033493f81ba785f775c5734,scene-0737,vehicle.car,3,0101000080EC10AFD238E99940D8B567D5B92F9440200C022B871699BF,58.77000000968111
4de932f0ba7042189a8b8a28b6669f9e,scene-0737,movable_object.barrier,3,01010000807669CBC2270C9A401C722AF38C9B934000ACF1D24D62403F,59.112000043231944
b12ed5b24c0748898b9bbe8ca868c709,scene-0737,movable_object.barrier,3,010100008002031B647FF399409E43BF1F5F6F9340102DB29DEFA7C63F,60.84000004685296
d41809cd41994b77bbc3a20065608d3e,scene-0737,vehicle.bicycle,3,0101000080367AEB28A78B9A40CAB67B738FD49340806CE7FBA9F1A23F,52.587000041388215
c05abcfdb93d44f396218ec49b65ec44,scene-0737,vehicle.car,3,01010000801E27C6158F9F9A40C0FBC2BD32A39340E4D022DBF97ECA3F,58.887000020475845
5d948605beb045008273a34505181d80,scene-0737,vehicle.car,3,01010000801201107E82359A4018631E87F0AF93404860E5D022DBB93F,112.53000000299652
baae5f7bd0b8432eac525991a9cc9b69,scene-0746,human.pedestrian.adult,1,010100008070D0ED236F928740D2B3AF2E83767A40608FC2F5285CCF3F,-124.15049796554105
